open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1575158400000,3.9409,3.9409,3.9409,3.9409,0.0,1575158459999,0.0,0,0.0,0.0,0
1575158460000,3.937,3.937,3.9368,3.9368,72.68,1575158519999,286.139263,3,0.0,0.0,0
1575158520000,3.9351,3.9381,3.9351,3.9353,151.88,1575158579999,597.797068,4,44.18,173.985258,0
1575158580000,3.9353,3.9353,3.9353,3.9353,0.0,1575158639999,0.0,0,0.0,0.0,0
1575158640000,3.9353,3.9353,3.9353,3.9353,0.0,1575158699999,0.0,0,0.0,0.0,0
1575158700000,3.9316,3.9316,3.9244,3.9248,2034.93,1575158759999,7994.376666,31,1181.78,4641.687813,0
1575158760000,3.9246,3.9254,3.9228,3.9254,183.89,1575158819999,721.583591,7,67.78,265.925672,0
1575158820000,3.9249,3.9249,3.9207,3.9207,271.15,1575158879999,1063.113849,3,3.82,14.993118,0
1575158880000,3.9207,3.9207,3.92,3.92,886.89,1575158939999,3476.75895,7,0.0,0.0,0
1575158940000,3.917,3.917,3.9115,3.9115,957.15,1575158999999,3747.639111,18,238.99,935.572856,0
1575159000000,3.9115,3.9115,3.9032,3.9066,3511.28,1575159059999,13730.538842,31,61.47,240.230907,0
1575159060000,3.9064,3.9076,3.9016,3.9016,1883.92,1575159119999,7354.656279,23,46.95,183.34878,0
1575159120000,3.9027,3.9027,3.8955,3.8955,1879.3,1575159179999,7327.46991,32,889.31,3468.669332,0
1575159180000,3.8955,3.9135,3.8921,3.911,8032.67,1575159239999,31352.694425,112,5829.06,22749.509663,0
1575159240000,3.9108,3.9206,3.9075,3.9195,5928.68,1575159299999,23215.066362,113,3929.62,15389.039973,0
1575159300000,3.9203,3.9335,3.9203,3.9334,3473.95,1575159359999,13642.881702,63,2377.66,9336.828183,0
1575159360000,3.934,3.9348,3.9304,3.9304,538.43,1575159419999,2117.746187,9,6.14,24.148364,0
1575159420000,3.9262,3.9264,3.9157,3.9186,2565.83,1575159479999,10058.9495,31,582.62,2284.055286,0
1575159480000,3.9207,3.9216,3.9141,3.9178,3247.67,1575159539999,12725.344633,56,1307.02,5119.814558,0
1575159540000,3.9178,3.9228,3.9136,3.9136,1049.01,1575159599999,4111.843459,17,323.18,1266.161288,0
1575159600000,3.9135,3.9188,3.9133,3.9135,1460.86,1575159659999,5718.670561,31,962.46,3767.283802,0
1575159660000,3.913,3.9151,3.9125,3.9151,200.66,1575159719999,785.17697,4,163.61,640.218845,0
1575159720000,3.9138,3.9202,3.9138,3.9202,665.0,1575159779999,2605.333,12,665.0,2605.333,0
1575159780000,3.9206,3.9206,3.9155,3.9167,961.6,1575159839999,3769.061716,28,173.04,678.033495,0
1575159840000,3.9143,3.919,3.9143,3.918,933.22,1575159899999,3655.446283,20,543.22,2127.490283,0
1575159900000,3.9186,3.9194,3.916,3.9161,142.0,1575159959999,556.2388,5,89.5,350.5123,0
1575159960000,3.9208,3.9209,3.917,3.917,112.52,1575160019999,440.991053,6,55.99,219.521043,0
1575160020000,3.9165,3.9165,3.9142,3.916,365.54,1575160079999,1431.443523,13,297.85,1166.354212,0
1575160080000,3.9174,3.9174,3.9132,3.9132,534.07,1575160139999,2091.677162,11,8.11,31.755516,0
1575160140000,3.9136,3.9136,3.9136,3.9136,8.48,1575160199999,33.187328,1,8.48,33.187328,0
1575160200000,3.9134,3.9141,3.9125,3.9136,818.63,1575160259999,3203.706869,17,618.63,2421.126869,0
1575160260000,3.9135,3.9155,3.9135,3.9155,136.11,1575160319999,532.697205,2,136.11,532.697205,0
1575160320000,3.9165,3.918,3.9165,3.9176,149.44,1575160379999,585.448132,6,149.44,585.448132,0
1575160380000,3.9176,3.9176,3.9176,3.9176,0.0,1575160439999,0.0,0,0.0,0.0,0
1575160440000,3.9197,3.9222,3.9197,3.9222,287.9,1575160499999,1128.941512,5,279.94,1097.7407,0
1575160500000,3.9236,3.9241,3.9218,3.9218,506.67,1575160559999,1987.681728,10,424.17,1664.133228,0
1575160560000,3.9218,3.9218,3.9218,3.9218,0.0,1575160619999,0.0,0,0.0,0.0,0
1575160620000,3.9233,3.9238,3.9222,3.9222,977.39,1575160679999,3834.546577,7,764.53,2999.650214,0
1575160680000,3.9219,3.9219,3.9219,3.9219,100.0,1575160739999,392.19,1,0.0,0.0,0
1575160740000,3.9186,3.9186,3.9186,3.9186,100.0,1575160799999,391.86,1,0.0,0.0,0
1575160800000,3.9185,3.925,3.9177,3.921,1588.19,1575160859999,6229.21116,21,1398.13,5484.166156,0
1575160860000,3.9209,3.9209,3.9209,3.9209,100.0,1575160919999,392.09,1,0.0,0.0,0
1575160920000,3.9181,3.9189,3.9181,3.9189,32.43,1575160979999,127.075855,2,0.0,0.0,0
1575160980000,3.9181,3.9201,3.9181,3.9201,61.42,1575161039999,240.767402,3,61.42,240.767402,0
1575161040000,3.9184,3.922,3.9183,3.922,236.43,1575161099999,926.86114,5,121.71,477.34662,0
1575161100000,3.9225,3.9225,3.9158,3.919,570.77,1575161159999,2236.549342,15,140.41,550.273536,0
1575161160000,3.9201,3.9247,3.9201,3.9247,609.48,1575161219999,2390.957553,17,455.42,1786.363837,0
1575161220000,3.9247,3.9247,3.9247,3.9247,0.0,1575161279999,0.0,0,0.0,0.0,0
1575161280000,3.9247,3.9247,3.9247,3.9247,0.0,1575161339999,0.0,0,0.0,0.0,0
1575161340000,3.9217,3.9217,3.9216,3.9216,109.68,1575161399999,430.122056,2,0.0,0.0,0
1575161400000,3.9203,3.9203,3.9179,3.9179,161.78,1575161459999,634.085972,4,0.0,0.0,0
1575161460000,3.9179,3.9179,3.9179,3.9179,0.0,1575161519999,0.0,0,0.0,0.0,0
1575161520000,3.9168,3.9174,3.9157,3.9174,378.11,1575161579999,1480.825525,8,188.31,737.521275,0
1575161580000,3.9174,3.9174,3.9174,3.9174,20.41,1575161639999,79.954134,1,0.0,0.0,0
1575161640000,3.9183,3.9187,3.9149,3.9149,517.85,1575161699999,2028.845893,10,125.03,489.857252,0
1575161700000,3.9142,3.9142,3.9088,3.9088,625.65,1575161759999,2446.419695,14,0.0,0.0,0
1575161760000,3.9102,3.9102,3.9102,3.9102,10.22,1575161819999,39.962244,1,0.0,0.0,0
1575161820000,3.9065,3.9065,3.8978,3.8978,1295.32,1575161879999,5056.488564,14,0.0,0.0,0
1575161880000,3.8998,3.9115,3.8998,3.909,3181.95,1575161939999,12430.545925,45,2390.97,9338.548307,0
1575161940000,3.9077,3.9085,3.9077,3.908,80.07,1575161999999,312.928316,5,23.07,90.150639,0
1575162000000,3.908,3.9101,3.9048,3.9048,315.12,1575162059999,1231.50407,7,0.0,0.0,0
1575162060000,3.9105,3.9148,3.9105,3.9148,332.8,1575162119999,1302.096592,7,18.62,72.837716,0
1575162120000,3.9148,3.9148,3.9148,3.9148,0.0,1575162179999,0.0,0,0.0,0.0,0
1575162180000,3.9134,3.9134,3.9134,3.9134,10.01,1575162239999,39.173134,1,10.01,39.173134,0
1575162240000,3.9134,3.9134,3.9134,3.9134,0.0,1575162299999,0.0,0,0.0,0.0,0
1575162300000,3.9088,3.9141,3.9088,3.9141,810.39,1575162359999,3170.962264,25,810.39,3170.962264,0
1575162360000,3.9108,3.9109,3.9108,3.9109,108.3,1575162419999,423.549639,2,108.3,423.549639,0
1575162420000,3.9082,3.9082,3.9082,3.9082,107.91,1575162479999,421.733862,2,0.0,0.0,0
1575162480000,3.9041,3.9042,3.8915,3.8964,1286.92,1575162539999,5014.913374,37,698.04,2721.283243,0
1575162540000,3.8946,3.9014,3.8946,3.9008,817.2,1575162599999,3185.234996,22,563.87,2198.286218,0
1575162600000,3.8982,3.9004,3.8978,3.9,653.81,1575162659999,2549.258642,11,396.31,1545.346892,0
1575162660000,3.899,3.9,3.8961,3.8961,616.27,1575162719999,2403.13713,8,584.27,2278.46193,0
1575162720000,3.8968,3.8968,3.885,3.8924,9705.29,1575162779999,37750.337959,83,657.09,2555.479614,0
1575162780000,3.8906,3.8916,3.8756,3.8817,1174.12,1575162839999,4561.582629,29,173.15,672.770713,0
1575162840000,3.8798,3.8822,3.8766,3.8806,1469.66,1575162899999,5702.879729,14,1210.99,4700.084606,0
1575162900000,3.8794,3.8849,3.8789,3.8826,504.5,1575162959999,1959.040625,9,402.39,1562.588339,0
1575162960000,3.884,3.8894,3.8806,3.8814,3986.42,1575163019999,15489.331355,58,1361.75,5294.020009,0
1575163020000,3.8814,3.8892,3.8758,3.88,1077.62,1575163079999,4183.018541,37,146.27,568.264988,0
1575163080000,3.879,3.8817,3.871,3.8741,2881.28,1575163139999,11168.968273,73,709.09,2750.774793,0
1575163140000,3.8714,3.8763,3.87,3.8763,1298.69,1575163199999,5027.912209,22,365.84,1416.803284,0
1575163200000,3.8741,3.8741,3.8706,3.8716,446.12,1575163259999,1727.438681,11,311.12,1204.438681,0
1575163260000,3.8705,3.8705,3.856,3.8648,2553.96,1575163319999,9859.133043,29,812.47,3137.991763,0
1575163320000,3.8647,3.8647,3.863,3.863,246.49,1575163379999,952.281932,6,246.49,952.281932,0
1575163380000,3.8643,3.8694,3.86,3.86,1406.18,1575163439999,5436.741351,25,892.98,3453.858051,0
1575163440000,3.8609,3.8777,3.8563,3.8715,4696.1,1575163499999,18165.535371,86,3169.42,12260.047696,0
1575163500000,3.8752,3.8802,3.8752,3.8802,809.2,1575163559999,3137.051718,19,300.91,1166.633536,0
1575163560000,3.8803,3.8879,3.8803,3.881,1072.86,1575163619999,4164.782132,15,726.43,2819.280291,0
1575163620000,3.8784,3.8807,3.8731,3.8731,399.86,1575163679999,1550.785437,10,264.16,1024.791011,0
1575163680000,3.8752,3.879,3.87,3.879,1128.45,1575163739999,4373.585625,21,819.96,3179.29359,0
1575163740000,3.8799,3.8805,3.8774,3.8797,743.81,1575163799999,2885.337482,15,236.49,917.569445,0
1575163800000,3.8782,3.8816,3.8739,3.8816,826.08,1575163859999,3204.944984,26,363.44,1409.862766,0
1575163860000,3.88,3.8862,3.8748,3.8862,1075.35,1575163919999,4174.354044,24,863.02,3351.140522,0
1575163920000,3.8823,3.8823,3.8797,3.8797,518.93,1575163979999,2013.497625,15,176.68,685.58914,0
1575163980000,3.8753,3.8795,3.8753,3.8773,179.67,1575164039999,696.915133,10,138.7,538.08665,0
1575164040000,3.8799,3.8922,3.8799,3.8905,933.67,1575164099999,3628.651426,22,432.45,1680.74913,0
1575164100000,3.8897,3.8897,3.8822,3.8822,64.27,1575164159999,249.895157,4,0.0,0.0,0
1575164160000,3.8827,3.8846,3.8827,3.8846,371.76,1575164219999,1443.819662,7,235.77,915.811289,0
1575164220000,3.8857,3.8857,3.8844,3.8844,146.91,1575164279999,570.825437,2,0.0,0.0,0
1575164280000,3.8888,3.8952,3.8888,3.8935,605.0,1575164339999,2355.259327,21,436.05,1697.461076,0
1575164340000,3.895,3.895,3.895,3.895,92.7,1575164399999,361.0665,1,92.7,361.0665,0
1575164400000,3.895,3.9063,3.895,3.9054,4377.15,1575164459999,17074.613654,59,3628.2,14151.417026,0
1575164460000,3.8955,3.8955,3.8914,3.8951,294.38,1575164519999,1146.545983,7,0.0,0.0,0
1575164520000,3.8909,3.8909,3.8885,3.8887,549.94,1575164579999,2138.902392,11,41.62,161.939258,0
1575164580000,3.891,3.8913,3.8802,3.8802,2025.38,1575164639999,7872.00038,52,1047.45,4072.986722,0
1575164640000,3.8836,3.8836,3.8836,3.8836,44.8,1575164699999,173.98528,1,44.8,173.98528,0
1575164700000,3.8814,3.8814,3.8767,3.8767,136.53,1575164759999,529.418421,4,120.14,465.879308,0
1575164760000,3.8787,3.8804,3.8768,3.8778,214.27,1575164819999,831.061472,7,198.76,770.902835,0
1575164820000,3.8778,3.8778,3.8778,3.8778,0.0,1575164879999,0.0,0,0.0,0.0,0
1575164880000,3.8778,3.8836,3.8778,3.8829,1650.46,1575164939999,6403.508552,30,1422.07,5517.395664,0
1575164940000,3.8835,3.89,3.8835,3.89,167.8,1575164999999,652.11867,5,167.8,652.11867,0
1575165000000,3.8914,3.8938,3.8898,3.8917,1195.5,1575165059999,4653.70996,21,899.92,3503.604342,0
1575165060000,3.8894,3.8894,3.8888,3.8891,137.94,1575165119999,536.458638,5,0.0,0.0,0
1575165120000,3.8914,3.8914,3.8852,3.8852,300.67,1575165179999,1168.592607,10,24.29,94.43512,0
1575165180000,3.8852,3.8852,3.8852,3.8852,0.0,1575165239999,0.0,0,0.0,0.0,0
1575165240000,3.8862,3.8862,3.8862,3.8862,100.0,1575165299999,388.62,1,100.0,388.62,0
1575165300000,3.8869,3.8876,3.8827,3.8876,186.51,1575165359999,724.34413,5,69.01,268.05338,0
1575165360000,3.8885,3.8896,3.8885,3.8896,402.74,1575165419999,1566.295206,7,152.5,593.10625,0
