open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1572566400000,4.8033,4.8033,4.8033,4.8033,4.16,1572566459999,19.981728,1,0.0,0.0,0
1572566460000,4.8015,4.8063,4.8008,4.8035,213.95,1572566519999,1027.293059,8,12.47,59.934561,0
1572566520000,4.8035,4.8073,4.8035,4.8073,216.58,1572566579999,1041.140116,4,212.42,1021.157556,0
1572566580000,4.8018,4.8023,4.8004,4.8004,273.73,1572566639999,1314.409283,5,205.63,987.496219,0
1572566640000,4.8002,4.8002,4.7953,4.7953,320.27,1572566699999,1536.131972,11,0.0,0.0,0
1572566700000,4.7949,4.7949,4.794,4.794,155.82,1572566759999,747.050345,5,0.0,0.0,0
1572566760000,4.7967,4.7999,4.7931,4.7999,880.28,1572566819999,4223.312404,22,869.76,4172.885275,0
1572566820000,4.7975,4.7979,4.7974,4.7978,32.06,1572566879999,153.808804,4,0.0,0.0,0
1572566880000,4.8007,4.8007,4.8007,4.8007,10.42,1572566939999,50.023294,2,8.43,40.469901,0
1572566940000,4.7981,4.8007,4.7981,4.8007,86.77,1572566999999,416.461137,3,50.0,240.035,0
1572567000000,4.8007,4.8007,4.8007,4.8007,0.0,1572567059999,0.0,0,0.0,0.0,0
1572567060000,4.7979,4.7979,4.7925,4.7927,322.22,1572567119999,1545.317474,13,0.0,0.0,0
1572567120000,4.797,4.7971,4.7939,4.7958,588.19,1572567179999,2820.719118,22,431.04,2067.219001,0
1572567180000,4.7959,4.7959,4.7905,4.7919,523.29,1572567239999,2507.855052,23,325.15,1558.176365,0
1572567240000,4.7919,4.7939,4.7919,4.7932,755.68,1572567299999,3621.395501,13,727.74,3487.50155,0
1572567300000,4.7931,4.7948,4.7892,4.7909,1149.45,1572567359999,5508.625279,33,470.25,2254.530702,0
1572567360000,4.791,4.7942,4.791,4.7928,24.0,1572567419999,115.015038,5,4.17,19.991814,0
1572567420000,4.7922,4.7922,4.7922,4.7922,8.33,1572567479999,39.919026,1,0.0,0.0,0
1572567480000,4.7956,4.7956,4.792,4.7921,421.22,1572567539999,2019.078557,15,8.34,39.995304,0
1572567540000,4.7919,4.7919,4.791,4.791,67.0,1572567599999,321.001131,2,0.0,0.0,0
