open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1567296000000,6.2583,6.2614,6.2583,6.2614,79.89,1567296059999,500.031588,3,16.07,100.620698,0
1567296060000,6.2638,6.2689,6.2637,6.2689,89.16,1567296119999,558.70424,4,89.16,558.70424,0
1567296120000,6.2689,6.2689,6.2689,6.2689,0.0,1567296179999,0.0,0,0.0,0.0,0
1567296180000,6.2715,6.2776,6.2715,6.2776,198.54,1567296239999,1245.386858,7,3.18,19.962768,0
1567296240000,6.2777,6.2777,6.2777,6.2777,3.02,1567296299999,18.958654,1,3.02,18.958654,0
1567296300000,6.2777,6.286,6.2777,6.2822,592.42,1567296359999,3722.616092,8,161.94,1017.952931,0
1567296360000,6.2835,6.2866,6.2828,6.2866,652.21,1567296419999,4099.230039,6,417.82,2626.4507,0
1567296420000,6.2803,6.2803,6.266,6.2708,647.41,1567296479999,4062.542371,21,173.98,1091.580409,0
1567296480000,6.2729,6.2784,6.2716,6.2784,107.0,1567296539999,671.377958,6,68.28,428.541606,0
1567296540000,6.2784,6.2784,6.2764,6.2783,81.13,1567296599999,509.311642,5,81.13,509.311642,0
1567296600000,6.2736,6.2736,6.2732,6.2732,75.84,1567296659999,475.76076,3,72.66,455.810712,0
1567296660000,6.2736,6.275,6.2711,6.2711,659.54,1567296719999,4138.035567,14,124.07,778.372759,0
1567296720000,6.2707,6.271,6.2658,6.2709,95.99,1567296779999,601.89922,8,87.62,549.434774,0
1567296780000,6.2695,6.2696,6.2685,6.2685,200.72,1567296839999,1258.333016,6,75.94,476.109926,0
1567296840000,6.2723,6.2723,6.2723,6.2723,3.25,1567296899999,20.384975,1,3.25,20.384975,0
1567296900000,6.2714,6.2714,6.2683,6.2683,102.18,1567296959999,640.614151,2,38.47,241.260758,0
1567296960000,6.2728,6.2741,6.2726,6.2741,112.45,1567297019999,705.485151,4,109.27,685.537647,0
1567297020000,6.2762,6.2788,6.2715,6.2739,536.25,1567297079999,3366.189944,12,529.66,3324.860759,0
1567297080000,6.2719,6.2888,6.2719,6.2878,3157.58,1567297139999,19831.595549,61,2752.38,17284.829821,0
1567297140000,6.2888,6.3005,6.2858,6.3005,361.55,1567297199999,2275.301557,11,241.88,1523.079554,0
1567297200000,6.3,6.3016,6.2948,6.3006,6626.17,1567297259999,41743.125862,35,572.48,3605.217278,0
1567297260000,6.3084,6.3084,6.3056,6.3056,161.81,1567297319999,1020.753328,2,158.64,1000.764576,0
1567297320000,6.3058,6.3059,6.3058,6.3059,12.68,1567297379999,79.958178,4,0.0,0.0,0
1567297380000,6.3063,6.3063,6.3051,6.3051,122.19,1567297439999,770.457532,9,0.0,0.0,0
1567297440000,6.3092,6.3092,6.3053,6.3053,5.67,1567297499999,35.760801,2,2.5,15.773,0
1567297500000,6.3071,6.3094,6.3053,6.3053,93.82,1567297559999,591.837582,7,58.64,369.983216,0
1567297560000,6.3076,6.3076,6.3076,6.3076,145.89,1567297619999,920.215764,1,145.89,920.215764,0
1567297620000,6.3076,6.3076,6.3076,6.3076,0.0,1567297679999,0.0,0,0.0,0.0,0
