open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1569888000000,4.7093,4.7129,4.7066,4.711,1079.04,1569888059999,5082.433719,30,340.55,1604.505282,0
1569888060000,4.7101,4.7101,4.702,4.7055,2069.57,1569888119999,9738.119329,22,314.78,1481.706604,0
1569888120000,4.7042,4.7058,4.7008,4.7009,961.59,1569888179999,4523.019089,14,151.33,711.651384,0
1569888180000,4.6987,4.6989,4.6909,4.6909,21.92,1569888239999,102.974958,3,14.66,68.885874,0
1569888240000,4.6909,4.695,4.6909,4.695,67.03,1569888299999,314.462885,4,67.03,314.462885,0
1569888300000,4.6933,4.6958,4.6933,4.6958,132.69,1569888359999,622.825345,7,128.44,602.87882,0
1569888360000,4.6985,4.7,4.6945,4.7,46.62,1569888419999,218.90921,5,4.26,20.021575,0
1569888420000,4.6959,4.6959,4.6884,4.6884,651.05,1569888479999,3054.584129,10,0.0,0.0,0
1569888480000,4.6908,4.6928,4.6907,4.6928,151.13,1569888539999,708.919794,6,151.13,708.919794,0
1569888540000,4.6884,4.6884,4.6849,4.6849,34.87,1569888599999,163.457699,8,0.0,0.0,0
1569888600000,4.6855,4.6855,4.6811,4.6811,30.83,1569888659999,144.386905,7,12.78,59.88069,0
1569888660000,4.6777,4.6787,4.6693,4.676,2263.74,1569888719999,10582.11855,42,1358.59,6353.284916,0
1569888720000,4.6775,4.6775,4.6775,4.6775,18.28,1569888779999,85.5047,2,18.28,85.5047,0
1569888780000,4.6774,4.6774,4.6749,4.6774,43.27,1569888839999,202.373623,7,36.28,169.695645,0
1569888840000,4.6775,4.6825,4.6775,4.6825,167.7,1569888899999,784.58715,5,167.7,784.58715,0
1569888900000,4.6825,4.6825,4.6825,4.6825,0.0,1569888959999,0.0,0,0.0,0.0,0
1569888960000,4.6847,4.6847,4.6847,4.6847,61.42,1569889019999,287.734274,1,61.42,287.734274,0
1569889020000,4.6865,4.6865,4.6804,4.6862,493.06,1569889079999,2309.127827,10,117.5,550.658075,0
1569889080000,4.6855,4.6855,4.6805,4.6805,12.77,1569889139999,59.802311,3,4.25,19.913375,0
1569889140000,4.6785,4.6802,4.6755,4.6802,140.39,1569889199999,656.589902,18,49.41,231.167728,0
1569889200000,4.6762,4.6762,4.6684,4.6684,205.0,1569889259999,957.478168,7,0.0,0.0,0
1569889260000,4.6689,4.6689,4.6651,4.6682,1063.43,1569889319999,4963.663395,21,206.75,965.138915,0
1569889320000,4.6696,4.6696,4.6696,4.6696,8.56,1569889379999,39.971776,1,8.56,39.971776,0
1569889380000,4.667,4.667,4.6584,4.6642,661.31,1569889439999,3081.943184,21,136.74,637.707942,0
1569889440000,4.6618,4.662,4.6578,4.6578,122.4,1569889499999,570.58277,6,112.5,524.469372,0
1569889500000,4.6594,4.6647,4.6541,4.6643,1028.6,1569889559999,4792.936819,29,761.36,3548.515749,0
1569889560000,4.6647,4.6692,4.6647,4.6692,352.44,1569889619999,1644.757358,11,352.44,1644.757358,0
1569889620000,4.6666,4.6666,4.6629,4.6629,198.48,1569889679999,925.777832,8,0.0,0.0,0
1569889680000,4.6644,4.6661,4.6644,4.6661,89.15,1569889739999,415.92985,6,89.15,415.92985,0
1569889740000,4.666,4.6684,4.6644,4.6684,164.5,1569889799999,767.706256,6,108.25,505.333756,0
1569889800000,4.6684,4.6684,4.6684,4.6684,0.0,1569889859999,0.0,0,0.0,0.0,0
1569889860000,4.6684,4.6684,4.6684,4.6684,0.0,1569889919999,0.0,0,0.0,0.0,0
1569889920000,4.6666,4.6666,4.6666,4.6666,7.62,1569889979999,35.559492,1,7.62,35.559492,0
1569889980000,4.6666,4.6666,4.6604,4.6604,257.62,1569890039999,1201.579336,7,70.73,330.068618,0
1569890040000,4.6629,4.6629,4.6609,4.6609,47.97,1569890099999,223.591933,4,0.0,0.0,0
1569890100000,4.6608,4.6648,4.6608,4.6632,54.92,1569890159999,256.043476,5,4.28,19.965344,0
1569890160000,4.6616,4.6616,4.6616,4.6616,51.44,1569890219999,239.792704,2,0.0,0.0,0
1569890220000,4.6616,4.6616,4.6616,4.6616,0.0,1569890279999,0.0,0,0.0,0.0,0
1569890280000,4.6668,4.6668,4.6616,4.6616,6.49,1569890339999,30.266784,2,2.5,11.667,0
1569890340000,4.6616,4.6616,4.6616,4.6616,0.0,1569890399999,0.0,0,0.0,0.0,0
1569890400000,4.664,4.6668,4.664,4.6668,174.18,1569890459999,812.838828,4,174.18,812.838828,0
1569890460000,4.6699,4.6755,4.6699,4.672,417.14,1569890519999,1949.514937,17,378.3,1768.064315,0
1569890520000,4.6725,4.6725,4.6724,4.6725,104.14,1569890579999,486.58459,5,0.0,0.0,0
1569890580000,4.6725,4.6725,4.6725,4.6725,0.0,1569890639999,0.0,0,0.0,0.0,0
1569890640000,4.6704,4.6704,4.6659,4.6659,1008.01,1569890699999,4705.726576,24,0.0,0.0,0
1569890700000,4.6659,4.6659,4.6659,4.6659,0.0,1569890759999,0.0,0,0.0,0.0,0
1569890760000,4.6659,4.6659,4.6659,4.6659,0.0,1569890819999,0.0,0,0.0,0.0,0
1569890820000,4.6661,4.6661,4.6661,4.6661,54.93,1569890879999,256.308873,1,0.0,0.0,0
1569890880000,4.6661,4.6661,4.6661,4.6661,0.0,1569890939999,0.0,0,0.0,0.0,0
1569890940000,4.6661,4.6661,4.6661,4.6661,0.0,1569890999999,0.0,0,0.0,0.0,0
1569891000000,4.6624,4.6624,4.6624,4.6624,18.0,1569891059999,83.9232,1,0.0,0.0,0
1569891060000,4.6624,4.6624,4.6624,4.6624,0.0,1569891119999,0.0,0,0.0,0.0,0
1569891120000,4.6657,4.6659,4.6657,4.6659,12.81,1569891179999,59.769329,2,12.81,59.769329,0
1569891180000,4.6659,4.6659,4.6659,4.6659,0.0,1569891239999,0.0,0,0.0,0.0,0
1569891240000,4.6657,4.6657,4.6646,4.6646,32.05,1569891299999,149.523926,3,32.05,149.523926,0
1569891300000,4.664,4.6658,4.664,4.6658,107.42,1569891359999,501.1596,5,107.42,501.1596,0
