open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1585699200000,4.9374,4.9391,4.9358,4.9373,854.21,1585699259999,4218.520366,24,581.16,2870.047816,0
1585699260000,4.9358,4.94,4.9358,4.9372,506.58,1585699319999,2501.633451,13,342.61,1692.069467,0
1585699320000,4.9372,4.9372,4.9372,4.9372,0.0,1585699379999,0.0,0,0.0,0.0,0
1585699380000,4.9382,4.94,4.9382,4.9382,244.12,1585699439999,1205.698006,9,244.12,1205.698006,0
1585699440000,4.9369,4.9375,4.9346,4.9358,759.5,1585699499999,3749.115676,13,253.44,1251.217752,0
1585699500000,4.9378,4.9382,4.9378,4.9382,27.88,1585699559999,137.675844,4,27.88,137.675844,0
1585699560000,4.9388,4.9394,4.9388,4.9394,165.08,1585699619999,815.331152,4,165.08,815.331152,0
1585699620000,4.9359,4.9359,4.9336,4.934,307.14,1585699679999,1515.571048,8,0.0,0.0,0
1585699680000,4.935,4.9373,4.935,4.9366,393.01,1585699739999,1939.909703,10,237.11,1170.543203,0
1585699740000,4.9366,4.9366,4.935,4.935,525.32,1585699799999,2593.195341,11,420.92,2077.913672,0
1585699800000,4.9359,4.9359,4.9359,4.9359,77.06,1585699859999,380.360454,2,77.06,380.360454,0
1585699860000,4.9354,4.9354,4.9354,4.9354,87.03,1585699919999,429.527862,1,0.0,0.0,0
1585699920000,4.9351,4.9351,4.933,4.934,630.76,1585699979999,3112.438383,17,0.0,0.0,0
1585699980000,4.9352,4.9394,4.9352,4.9393,844.8,1585700039999,4171.124459,11,821.03,4053.75533,0
1585700040000,4.9367,4.9367,4.9114,4.9241,3827.27,1585700099999,18844.226393,72,1338.03,6583.911406,0
1585700100000,4.9229,4.9287,4.918,4.918,5420.6,1585700159999,26692.347237,69,2737.66,13478.470699,0
1585700160000,4.9188,4.9206,4.9065,4.9097,4349.1,1585700219999,21370.732928,63,2720.13,13370.835446,0
1585700220000,4.9073,4.9094,4.8936,4.9042,9883.25,1585700279999,48443.067681,111,2666.98,13067.775417,0
1585700280000,4.9043,4.9075,4.89,4.8994,3995.28,1585700339999,19581.478219,67,1440.11,7053.013972,0
1585700340000,4.9021,4.9021,4.8832,4.8928,9092.54,1585700399999,44486.001055,138,3694.66,18071.576652,0
1585700400000,4.8919,4.9001,4.8908,4.8911,3039.55,1585700459999,14874.85572,57,1863.6,9121.636445,0
1585700460000,4.8911,4.8925,4.8703,4.8913,11192.69,1585700519999,54608.163491,172,4727.23,23069.534212,0
1585700520000,4.8903,4.8903,4.8725,4.8784,2995.89,1585700579999,14621.777133,42,1755.43,8566.030358,0
1585700580000,4.8788,4.8802,4.869,4.8696,2390.99,1585700639999,11656.130663,57,842.59,4107.557584,0
1585700640000,4.8715,4.8715,4.7816,4.8417,70475.16,1585700699999,339827.707752,948,30918.68,149048.803824,0
1585700700000,4.8367,4.8651,4.8366,4.8571,22026.03,1585700759999,106864.58436,310,9833.57,47710.283755,0
1585700760000,4.8574,4.8574,4.828,4.8391,16012.5,1585700819999,77442.323308,188,9409.06,45489.806051,0
1585700820000,4.8378,4.84,4.8251,4.8294,8536.35,1585700879999,41259.528721,134,3750.81,18133.11884,0
1585700880000,4.8316,4.8418,4.8299,4.8376,3005.89,1585700939999,14537.109583,64,2095.93,10136.059919,0
1585700940000,4.8381,4.841,4.8315,4.8315,4434.75,1585700999999,21448.715207,88,1828.33,8844.180378,0
1585701000000,4.833,4.8391,4.8221,4.8286,5893.63,1585701059999,28467.984589,111,2062.44,9965.246405,0
1585701060000,4.8288,4.8337,4.822,4.822,2381.53,1585701119999,11500.052817,58,943.33,4556.620795,0
1585701120000,4.8222,4.8264,4.8103,4.8179,3587.78,1585701179999,17280.986893,69,2197.18,10579.35149,0
1585701180000,4.8145,4.8241,4.8145,4.8241,1962.13,1585701239999,9457.91052,30,1627.15,7842.833902,0
1585701240000,4.8284,4.8382,4.8275,4.835,3818.71,1585701299999,18455.023543,46,1388.97,6713.229139,0
1585701300000,4.8362,4.8362,4.8236,4.824,2158.46,1585701359999,10427.5172,54,188.17,908.25413,0
1585701360000,4.824,4.824,4.818,4.8202,4010.83,1585701419999,19338.11983,36,755.69,3642.440226,0
1585701420000,4.8186,4.8251,4.8186,4.8242,623.43,1585701479999,3006.402988,13,523.43,2523.972988,0
1585701480000,4.8216,4.8283,4.8216,4.8238,634.73,1585701539999,3063.173846,16,160.0,771.632,0
1585701540000,4.8243,4.8287,4.8227,4.8287,1642.87,1585701599999,7927.763807,39,848.1,4093.042008,0
1585701600000,4.8276,4.8276,4.8191,4.8203,1626.84,1585701659999,7847.449971,30,380.34,1833.644687,0
1585701660000,4.8203,4.8212,4.819,4.8212,452.9,1585701719999,2183.012901,12,301.15,1451.724529,0
1585701720000,4.8214,4.8227,4.819,4.8215,866.03,1585701779999,4174.736266,26,356.22,1717.322418,0
1585701780000,4.8227,4.823,4.8203,4.8206,1562.77,1585701839999,7535.342233,15,1385.68,6681.605736,0
1585701840000,4.8221,4.8223,4.8221,4.8223,8.26,1585701899999,39.83127,2,4.64,22.374544,0
1585701900000,4.821,4.8215,4.8143,4.8161,1546.49,1585701959999,7449.643001,50,429.74,2069.771655,0
1585701960000,4.8161,4.835,4.8161,4.8334,5797.83,1585702019999,27987.677963,78,3648.32,17604.537649,0
1585702020000,4.8345,4.8408,4.8318,4.8396,2117.85,1585702079999,10242.588846,37,934.83,4520.384248,0
1585702080000,4.837,4.84,4.8339,4.8396,961.94,1585702139999,4653.403156,19,530.37,2566.208736,0
1585702140000,4.8408,4.848,4.838,4.848,5192.43,1585702199999,25151.937323,47,4199.71,20345.380289,0
